,num,Area99,Mean_Dist,P_massfill,P_2dcat,P_3dcat,DegArea,P_2d,P_onlymass
182,4908,2189,496.4416467,0.685098031,0.655728922,0.661028709,1458.558394,0.670873415,0.039304631
183,4915,6032,498.0576283,0.3269071,0.314195714,0.312959731,3127.569263,0.317398693,0.08222534
184,4984,317,271.2199242,0.993703013,0.993124099,0.993644051,130.2476306,0.992321834,0.840705325
185,4985,190,157.4101876,1,1,1,76.17886491,1,1
186,5038,3259,211.0629335,0.55621321,0.489089448,0.54643969,1352.2437,0.51607862,0.071978224
187,5048,2586,201.0266745,0.567258334,0.532507252,0.55704966,1309.269326,0.48697941,0.162859346
188,5099,2610,263.7796721,0.694846615,0.68189591,0.688399593,1077.559158,0.666959337,0.155966494
189,5150,4109,158.7053504,0.684781315,0.629851195,0.680451031,2192.414356,0.620587129,0.050897219
190,5171,444,178.2903549,0.960427429,0.946287223,0.953004526,182.0083433,0.949057334,0.557590144
191,5194,5434,446.8327445,0.269957439,0.247166371,0.244456593,3008.940582,0.256580112,0.02204759
192,5214,2988,270.7193975,0.520031502,0.48064535,0.512170103,1352.033877,0.461447168,0.060287777
193,5232,4118,237.7367788,0.301762787,0.221101312,0.296119665,2545.454677,0.230394155,0.061333462
194,5246,5111,511.2177745,0.663089993,0.639159638,0.649610691,2956.98316,0.656755139,0.021441063
195,5319,3569,398.2884789,0.529621837,0.489900545,0.496012483,1826.66663,0.504830954,0.044306258
196,5326,1323,139.7303984,0.866455985,0.811575882,0.853070889,679.6822843,0.77326146,0.133273105
197,5351,1142,76.35097342,0.876481087,0.614865853,0.865836488,570.5349797,0.69910628,0.055177991
198,5381,648,228.7762804,0.922702382,0.905547954,0.918117576,263.0524791,0.905328324,0.491585356
199,5396,467,180.6286209,0.968568701,0.963405362,0.957205682,272.8092489,0.96331686,0.210647136
200,5405,2541,241.3717416,0.454275707,0.377947393,0.444768195,1399.204712,0.360024864,0.082632423
201,5424,5665,910.4034795,0.396963578,0.372694445,0.354721727,3408.010824,0.393352673,0.039095198
202,5465,3378,369.5217263,0.501959812,0.437028264,0.450819974,1736.757472,0.481158676,0.051883071
203,5494,1383,215.0540052,0.609511933,0.556039795,0.590758735,1097.636597,0.499424412,0.078296257
204,5520,1874,405.3977838,0.631271556,0.582369798,0.585800422,799.6617016,0.606794999,0.203651987
205,5525,5035,460.2339351,0.305591436,0.275774566,0.277392389,2865.172481,0.296182834,0.020442315
206,5579,2469,234.0643598,0.745332852,0.726315582,0.741901115,1504.575202,0.696408553,0.187292798
207,5625,4485,495.6969547,0.358442253,0.328137581,0.337140691,2624.164531,0.33989028,0.035521377
