,Gal10,Gal50,GalTot,LocArea90,EventDist
126,20,341,2277,115.09797657198607,528.0417834276776
127,280,8797,75030,1710.5591327195964,868.3095639325018
128,325,6842,43375,1699.976164412012,532.8136678089272
129,18,580,4048,90.28307969462934,602.555879815257
130,1218,45878,443507,10117.37015790366,1287.8529617092265
131,733,31019,268822,33318.2791275929,2634.915403696717
132,448,12990,98554,1767.4081632194466,704.3810252889335
133,2816,77759,613989,8873.641887406364,783.7688438803323
134,21,616,4554,90.35192800146307,859.8217528644077
135,185,2957,21764,504.1064830138599,460.999729354197
136,922,30338,284591,25597.56442944255,1118.2485722509582
137,308,4852,41380,723.0121334598009,349.0579440620913
138,189,5535,41530,1250.4819615486065,760.2647883673033
139,236,6101,49132,926.081853711284,539.7535125271269
140,1132,33753,325375,7945.120836538685,584.581149784254
141,185,6433,53437,1391.470179980876,823.3712413113627
142,1063,37662,378081,10076.769327816572,579.9035879176587
143,640,21016,180897,1809.1794145227102,977.5279426357143
144,669,23381,196368,4379.119505594914,1032.747145935201
145,198,7800,77032,6516.249633493086,881.1565104735636
146,551,19477,156084,3870.7173800082496,802.9581108755672
147,389,13350,120821,7304.844696948216,1178.63988054262
148,214,5651,40676,1759.4742154795597,570.694015702937
149,1535,57054,516403,13919.370370710247,941.5629539574389
150,517,16411,132614,3787.7453348012023,1240.8596700741211
151,270,9195,77565,2299.9268671427253,1007.1828875506271
152,44,595,5023,206.53508502878077,236.45434637061467
153,289,9121,76298,1063.2276809240711,1105.327451467122
154,219,6873,55524,30701.309085971654,2277.614196840372
155,250,7519,63895,2685.477385411605,977.2408908580911
156,324,9981,80280,3596.4716244538977,989.8648168446417
157,218,8493,76218,1904.7998772423543,570.525351412793
158,151,4351,34842,1360.4425430344756,869.5094089013223
159,1583,51465,492442,11105.953160256764,722.706330505073
160,74,2529,23096,838.5789342164167,715.8309010984497
161,277,9009,83821,27791.425562171713,1954.490570619097
162,92,2879,24375,977.1476264371009,524.544066778799
163,43,1014,7055,317.9873798293808,516.3166008934598
164,2,27,132,12.741034877741784,265.6777443734044
165,614,18459,142415,4174.3843120162155,651.4191221149758
166,502,15949,142970,3484.2226563885074,1414.7391065993704
167,97,3555,27838,519.1031195631067,825.6740367522181
168,1265,40101,362623,9809.611669375292,734.9361503849196
169,3983,111262,929957,25506.133877967357,530.6669276464513
170,669,17876,155284,3676.788092111645,1303.8034117779912
171,38,866,7804,324.87221051275367,526.5284048966179
172,1590,53037,488649,10320.374308339113,1146.5393625265356
173,271,8924,81391,3967.3213899683756,680.5801311340717
174,296,7931,74348,6142.777075337323,1015.7038953726727
175,73,1850,14047,246.22449467302445,1151.0029759892573
176,276,7862,64363,3813.356904943349,1358.004220426824
177,151,5838,49561,1015.3879431470347,1355.1859104532768
178,848,26306,212067,7425.5980701529725,805.9739074580058
179,35,781,5889,106.99682580121734,1050.9169042425715
180,0,19,140,13.607376072066202,265.1935395470043
181,57,1429,10924,401.44464167506624,488.5876161453614
182,1000,26640,205922,9690.169692491178,1700.9892380034703
183,12,390,2959,112.14405635973895,576.7198968707877
184,307,8990,91898,2131.9238845052214,1086.8377555865493
185,964,36527,314281,22359.67445792352,1192.8245424034426
186,0,0,5,1.335985001654494,167.9527658965233
187,84,2344,15481,454.63815493112554,832.2615801511201
188,1205,31817,243860,5187.201918374791,598.3083745162402
189,1,19,82,9.341239916476239,219.25583614537356
190,61,2192,17493,599.5441698713145,557.2603396752139
191,123,3600,28820,856.3581898335267,494.6011269265177
192,252,3832,26860,377.5116588233415,474.9664724397522
193,304,6722,52222,765.9734769240475,485.30458564985395
194,500,16650,141543,5327.67869224201,1044.1668911606132
195,1,43,249,33.89713602050608,221.07927611956944
196,0,0,6,1.0441993203115494,176.68846731995365
197,1250,41849,342263,24168.50963091206,1180.3773429960902
198,466,14491,136004,2640.1030727173766,1060.7572099656597
199,525,14593,107212,1886.614088765845,1060.960662065373
200,118,2908,29405,13747.721706301358,812.7170388421524
201,1055,40568,292006,29157.061234635934,1938.2494775523292
202,1548,34112,292855,24901.00315977011,246.68287765127835
203,736,24092,218809,6453.079672727739,776.4756599385116
204,44,875,6033,109.02621160741153,896.0687274057951
205,97,3787,37790,708.1769625825332,789.8845097729255
206,367,12363,107778,6045.064935486254,1091.6395363224551
207,0,44,332,27.736032181587778,341.09068718358674
208,310,6963,63438,2474.8802502796343,1128.9074284453181
209,188,5900,54073,1478.625579450773,507.0988003371978
210,1879,44187,379821,24958.075127644468,270.68858238451173
211,311,11046,101661,1957.5475157493952,1024.4335798412412
212,430,15066,129508,2163.908840765691,852.5282531725686
213,22,438,3224,83.42447693766934,664.5366255572912
214,1357,26425,225765,5713.360350142953,563.7436455325778
215,678,20171,157191,3130.6702083433033,878.2737461809356
216,66,2359,20820,827.2943688772884,350.19823927137986
217,19,391,2551,202.93858061941884,352.19421882925843
218,2,30,170,8.75275081758794,373.6024550777617
219,705,21967,210353,5425.771137026065,475.4698811656274
220,163,5241,47811,2815.9088634627033,710.8203651232304
221,1667,65573,613988,10828.042051986216,894.528354404104
222,133,2324,14707,271.88852066799717,609.4962996245956
223,247,5619,36109,1117.640792758328,926.6427452954873
224,207,6086,48229,2077.6714187202433,1100.0009424585814
225,12,127,697,12.014849165186028,588.6568918747107
226,56,1531,11472,646.1938154873679,785.0743207510994
227,574,20112,174957,3825.7627141366265,793.5726737262604
228,1076,24834,181264,3136.1125030739695,941.8622304752872
229,210,6610,53616,1885.3879332060444,1261.511730648041
230,1,13,172,5.836533249559295,258.33301334666913
231,36,1059,7792,180.0448793518033,590.7425198353941
232,4,61,269,22.185547254468617,395.25283755882947
233,282,9115,84225,4311.857988309163,1279.3223499177097
234,305,8643,77684,3991.5363230290386,962.9426686619661
235,162,5077,54799,31288.290079091214,1876.9604900022719
236,623,16114,123366,2193.323460237701,1248.2307348476922
237,299,10725,89738,3948.299586337457,1245.573710490831
238,9,257,1816,136.19506488032144,407.5297198481136
239,257,6548,53567,1162.6315220287688,811.3150492269001
240,1729,62699,503952,31079.043682169508,1253.6025361987395
241,6,64,432,64.3895593435442,154.7876368327737
242,173,5081,52907,1248.4492972516107,756.9141923325433
243,377,12932,115666,2867.2106875262357,683.3432875448693
244,26,602,4052,121.86150309569949,647.133347486525
245,186,5821,52696,1395.6010783908996,919.0929097754415
246,8,138,1079,159.1445004915643,240.39942394096585
247,0,2,51,5.8750555164781675,184.83527441611852
248,281,7609,53249,684.2997140744359,1116.6410508055963
249,101,2524,19606,791.1916281700018,579.7314312390477
250,10,171,958,188.84434866331412,186.9199226692433
251,376,15605,153588,30816.554594629713,3332.652717794627
252,1145,26749,188367,2416.116581151646,948.8378779958409
253,252,9989,92810,4443.273013600743,1680.4352587096994
254,97,3549,35749,1708.9592292084126,607.1856370921812
255,361,12955,118252,2438.8299654251737,799.0279786490661
256,709,25672,228096,3459.306126296301,861.9028361554183
257,1628,54755,493022,17175.724802423923,1098.039295991605
258,76,1398,10355,478.01379434657713,600.6752667087644
259,223,4974,36804,984.2947363846023,1117.7299925528996
260,2,39,215,69.94660125226657,134.48452690381637
261,656,18922,157310,5279.720928796115,988.750382958243
262,0,6,26,2.6342673590905177,299.7499568764455
263,5,275,2290,22.50929822112722,621.2895820144565
264,51,1356,9030,596.4755024810111,451.6245156032964
265,417,12924,98193,6122.424204440952,1283.538621646832
266,914,35538,300164,29381.388689245032,1588.2893793888586
267,158,5524,50478,2793.0643395571115,862.0270309775761
268,2,36,239,33.799600919158294,481.5315390835029
269,90,3472,29524,1020.6728703192238,1055.1299926353643
270,34,472,3776,130.82817543809222,394.3526113020903
271,1,19,164,3.515361762022162,291.65087281549347
272,23,343,1821,85.07027932007561,566.1194632636725
273,73,1669,10667,1000.3593413124722,221.60888047113195
274,864,32363,263386,32437.860093766383,2029.2838588883847
275,513,20047,164951,6376.953116314446,1161.5828334057526
276,623,22759,203203,6036.160554469092,603.7159489029917
277,1017,20833,153377,2593.6271871138083,717.6847952164469
278,1439,52822,429258,32461.779962654902,1245.1489234459739
279,89,1842,14046,253.34865518491455,450.0754350698104
280,172,4436,30416,4474.31376451035,489.39355691683454
281,242,7304,53881,1060.4180143070948,781.9168860356513
282,0,6,48,3.1858734364607475,119.49018505796242
283,243,7842,77056,1684.3705481963668,757.7238905132563
284,233,4059,27992,505.47771179163163,492.8192708312192
285,344,11713,105385,2234.357051110603,941.777819292109
286,14,179,2697,59.53739295716714,268.325216630049
287,2465,42623,326979,8371.167273189003,408.14455466981013
288,165,5517,42694,446.60913095799214,690.9128407462914
289,449,9790,90173,6596.166125273036,1261.5846306907342
290,0,18,246,35.443764056163765,178.07850924280723
291,668,23914,226223,5078.041288644513,1570.8130196690038
292,1424,53543,501124,10326.039540444288,988.0293062564326
293,2,105,749,46.90536789857876,292.02353671595745
294,1536,29546,226981,2553.675498205436,538.4971289672452
295,17,442,3656,597.4852776479058,325.46008847444017
296,1052,33550,290503,6682.560914876962,1101.7865349478948
297,327,10615,97447,2905.096927229596,921.1897568568853
298,88,2763,20940,425.62023284610973,701.370354893504
299,431,15566,145960,3184.6997367537724,862.1067374611423
300,140,2099,10762,406.17878239258545,417.4554225720163
301,159,4187,27264,478.8907906360068,1074.4722429154122
302,307,7513,65190,27343.819770010035,1755.2741828967862
303,54,701,4769,99.34154977946704,474.0358921788861
304,2,42,275,42.395803800969546,226.24822815486144
305,201,7738,66174,1936.3028953549874,1083.936016541863
306,3390,89795,699975,12941.999806898637,759.7276740261987
307,103,2917,22359,1069.338787778265,473.8348993617934
308,378,11980,112188,1940.394451875392,664.0043805487367
309,315,10732,86335,1418.1275886887354,872.3017247785023
310,774,24390,221206,4950.940757247847,604.528390262118
311,300,6737,50503,753.4627560251186,587.041988427146
312,761,27219,219436,8136.269964235528,1203.9405579389659
313,177,5770,45089,2195.3364535898872,1080.844203742269
314,2,20,90,4.197287848756235,349.7766592818751
315,217,7143,62582,4618.737841302702,1787.849585809198
316,1416,52807,453513,18822.41893432823,1724.4206478725982
317,505,9678,67994,1238.390887472283,499.6026253261955
318,961,32777,270458,5722.408984755387,1129.2574888825357
319,578,19675,167569,8085.807433817206,823.0979310538019
320,13,204,911,44.49403791399746,354.29962314860234
321,432,13478,108699,2157.5092267209557,1203.8093978126674
322,10,142,662,18.858698713538804,490.0881202193084
323,727,24436,244758,7658.344689140594,1266.0958308998863
324,1158,43481,362000,32274.40765636151,1515.173449006324
325,83,2578,20953,1592.2187287448219,1299.2977815479765
326,493,16887,129255,3956.390901635821,1326.5796929487387
327,55,802,6260,153.62024349085797,422.05643324894174
328,991,33836,298652,7525.998572461358,808.661781984363
329,402,12371,107905,2795.2150295229653,999.5373044568861
330,1062,35891,338413,11293.076301249235,1068.1334065196786
331,22,374,2237,84.40474568734956,324.19061043094314
332,1503,55505,441068,32422.752808152585,1423.446652462174
333,18,356,2940,373.98400272081335,572.0183568978443
334,1,17,157,24.97882141743703,434.1281639676561
335,13,276,1964,103.53146102391968,383.28824911367786
336,139,2870,21184,228.75997417286865,568.2912495169147
337,519,16503,137553,5958.539006250266,660.6050895647099
338,187,6472,47706,763.1670887978727,832.1196244855277
339,24,580,4028,337.2026144175943,338.7006163644051
340,8,128,1286,29.12037492256596,322.3480736846558
341,2939,74035,590820,25189.720173722748,373.1886343751079
342,39,1134,8726,360.10942964841627,594.5718297682374
343,7,87,809,25.442727865864295,295.3079288722761
344,76,1848,11712,396.81541266319834,606.5044419198716
345,487,10920,80272,1060.5917743195798,587.3264668698066
346,309,6599,48769,1144.5867086567287,772.3425174885699
347,126,4709,47660,1197.7507154955736,752.4451194159365
348,312,10949,98006,2921.5811789800714,1206.780219928223
349,8,154,1312,110.57693775657123,774.6897352083905
350,0,14,93,10.005134303801478,349.29545956007127
351,628,23213,200479,31363.9838747187,2395.99954717154
352,1297,49922,399747,27949.947149410975,1808.6688720473958
353,4,268,2209,29.742468552170724,631.1279209939142
354,187,5906,48466,1851.3244137773568,981.5234570698083
355,1008,37462,307787,32233.91173798007,1339.2395671616553
356,172,6964,65187,1427.9007697683232,1351.5331990450309
357,429,14377,128595,3968.9147364979563,1252.1827842631253
358,5,117,775,26.316445664492328,758.6923327033135
359,447,16588,144528,3188.6863815685256,1202.2057311108967
360,124,4147,36309,12954.35643872989,954.0344865717179
361,143,5158,47406,1297.6660011653216,881.7962130013337
362,16,213,1482,30.450622565317644,465.06151727102156
363,897,31149,269500,29731.13808796037,1267.5506118577775
364,2,33,146,12.519736748633372,276.0255663607715
365,435,14752,126826,13886.126473981962,1149.9382553290977
366,6,102,731,57.316215439078995,228.84768608040417
367,193,5168,37893,1028.7904135440006,685.295780424451
368,1647,61231,596502,9855.405628892126,877.3795817670585
369,464,17685,161094,4422.238216617638,884.623807352009
370,75,2101,15289,593.8789377661391,576.3021321225999
371,1116,21429,143674,2525.749313557355,588.5491145269798
372,540,20835,202901,4959.753340522564,1702.1396207330308
373,174,4704,33446,681.6769214331509,1152.291684383718
374,7,133,688,34.04712697467956,480.8697763348829
375,97,3597,25621,17783.184068713013,746.6344944833058
376,944,21224,145668,2634.5952081706782,765.2518358518284
377,94,1228,8760,125.98912301492159,666.9583143378786
378,82,2601,24089,427.9577967876549,739.9359428625324
379,18,288,1681,52.56240377675012,350.4290593428871
380,20,269,1541,70.72688206304883,295.7730491499328
381,209,7270,57474,820.1866008194063,876.2595921996666
382,141,4900,46034,1524.0523479978274,722.6895117273066
383,1033,35804,330163,14275.073508721305,1184.4225656104072
384,928,28441,225649,5908.6272622866145,932.6658102469352
385,57,846,5232,78.75590603618222,737.9632020662496
386,252,6500,49970,5234.635123292428,1057.7483295704292
387,134,4646,42161,1156.3892755425106,677.7681093842372
388,37,917,7024,346.477464895338,630.2717545356701
389,189,7103,77181,4367.316938709132,1056.85504180319
390,149,6048,67870,1654.2740026376225,596.8057570281278
391,860,31775,280481,20980.557631283096,910.5544746775671
392,17,192,1242,58.56695967989173,251.2892013127878
393,218,6724,52483,2637.0081774006603,1181.6284362811266
394,76,2306,18136,1287.7288955456536,579.8398065374269
395,2639,50064,369680,4747.280908652075,539.8307196265386
396,918,20510,164222,2872.7972358521724,1124.4982136679796
397,0,0,11,23.642016793082135,391.18417572878826
398,391,10759,88878,2171.737876799926,1117.5796609949448
399,399,8281,53196,637.5090933539133,1290.2632281457063
400,121,3779,33618,1679.6626354052603,597.6431197389376
401,1229,38444,321623,28616.765950531244,1102.1302384584283
402,12,261,1764,28.785149238101734,642.9773317657052
403,651,20092,168713,4625.609558022868,608.241866753631
404,626,19179,175609,4542.834222263918,1080.8348461778226
405,3322,85917,656079,8555.903672877905,631.4075913848507
406,158,5739,56117,2031.8250033505833,812.9793834535699
407,297,9658,87760,3592.4390807679224,1131.7264673761226
408,411,15049,159632,3247.436936733307,1089.0737043919262
409,99,2885,25781,850.6568943295335,562.2919266883376
410,210,3547,26730,524.8994913003463,434.9469395655797
411,1404,49186,410756,25340.89794156641,1284.220394387593
412,860,34672,275255,27529.906907909197,1112.8333455987727
413,6,74,318,31.37433734867017,288.9049966989564
414,387,12984,115623,2410.949679648315,982.5983972468377
415,484,17467,154498,3263.370402029113,889.1911934725613
416,3036,98930,878885,25522.08045722637,539.1116890146315
417,9,150,773,47.469268316455015,324.6848601933064
418,834,28906,235392,26138.121992811368,1626.0025229149944
419,2,139,1253,41.872884518113366,344.3000244001285
420,696,20186,154450,2977.8663090620453,833.8177053779787
421,1758,57091,542897,11184.217292672705,848.2815784602471
422,81,1420,10053,162.2590667530901,532.6718453662436
423,647,24536,191563,5692.61406035039,1446.4334550090248
424,13,328,2559,130.85768185530668,450.4418584766297
425,125,2814,23391,720.2450872232454,364.04994126795464
426,1952,67844,633648,13206.28550739771,697.6468493876968
427,1,22,109,9.40680973250836,240.52174786977187
428,442,17752,150124,9054.247388685242,1034.9160030744686
429,199,7548,61451,2019.3667383044801,1124.2674069186685
430,1338,29484,251636,24859.038477509548,230.48226365765788
431,85,4078,44657,533.4497953109351,711.3615706076391
432,982,37001,333816,21201.606595090587,1783.7860935134354
433,150,4493,45228,2068.2818210644436,1469.7647260222525
434,2476,80325,679192,11077.626999730888,805.7281421319624
435,481,15425,141262,4446.2629972118075,1148.4446683019028
436,371,10734,79451,3355.0238908788137,827.1529639105374
437,618,21481,151542,3879.00540475471,999.4402163444537
438,5908,139411,1007001,14712.60777714045,748.0478767285766
439,924,27687,237563,7143.333126097892,630.9653781816864
440,10,203,2121,81.17215375696593,853.0405250948961
441,663,17455,154984,5199.647069457687,373.85040360850854
442,549,18362,163844,2545.7612214103588,1356.1756253846645
443,499,13323,97695,1486.9398321236463,508.7958731892549
444,54,1560,15123,542.1705808432073,502.1354589594451
445,67,852,5920,99.39400563229275,411.22304357818734
446,1373,43557,339888,6711.254266372618,985.9257225205281
447,268,6026,41153,941.5563302948649,699.1675267014874
448,193,5434,38052,556.8811690700139,567.8447244721896
449,330,11017,101899,2795.2150295229653,741.7118027590786
450,968,36518,357171,9171.001003112038,848.9883368285286
451,736,25399,211047,4456.439432659993,1289.8737795707264
452,938,23229,194416,3385.7105647818466,713.2686951290884
453,290,11254,102056,14440.034051894918,1044.933567692777
454,21,486,3887,292.6249749881559,462.86756239699366
455,335,11867,101993,2648.1288181997083,880.4459386928727
456,40,631,2949,154.59395525893498,333.24241620528335
457,1888,54722,432178,7786.756616857902,730.8541625847581
458,2603,48265,356545,8167.953299342249,398.5001480774269
459,84,2037,17748,856.8925838341885,791.0348635467582
460,1035,27540,233829,7307.205210325372,850.9914146368486
461,0,1,10,2.2383895947965784,276.12438615576053
462,565,13120,90311,1488.7364450829264,633.4912606135875
463,9,134,1547,84.22770718406284,196.70994147569886
464,2,67,463,76.02492319844433,317.008146797187
465,1993,46049,362681,5645.4824765865005,600.9600924319877
466,126,3715,36920,2622.0582593453364,763.7345753647429
467,960,23125,168344,3265.744029369476,953.109617046808
468,70,2159,16418,498.3338803349319,478.7501287065038
469,264,6606,52429,3100.6392326005916,1009.5245023586724
470,968,30136,277583,7982.73168301471,457.49109522802206
471,680,26251,231300,3191.3091742098104,818.1341238260909
472,323,8420,68863,906.8174417610464,626.2059377397694
473,2045,62422,548322,14651.129517628733,668.9509531133875
474,58,982,7123,118.2748341587424,458.1909468328784
475,46,1328,9620,194.2276305595514,558.0419246189502
476,343,9193,83956,1516.7085286022298,732.9735805233494
477,54,1684,11880,491.7605062777116,456.933654360053
478,380,8192,54253,802.8630554237196,1031.6247338191151
479,675,21265,189564,4599.7488225798,1106.399375310686
480,113,4509,46146,1060.3950648714836,785.1966176408982
481,542,18936,146397,27237.36061670028,1050.1481815687587
482,331,10729,89808,1954.767355549633,1011.4048672409219
483,849,18398,128059,4053.578482958633,1253.1544702275933
484,157,4982,36741,894.4903163470075,993.393948271253
485,8,359,2413,91.4961212912236,514.2608428674289
486,39,845,4933,222.38658805454634,413.22121682704216
487,3,29,277,9.20764141631079,261.3732545035015
488,513,18087,167495,2667.117836922611,1008.7143593976932
489,495,18853,176288,12166.400680981074,1429.5364230216464
490,145,5418,49404,1159.1956636686855,672.6990169914471
491,829,27820,236877,5622.7953202393865,991.8146741832891
492,373,10400,75708,1083.606779746855,788.247243358043
493,395,8208,55348,1512.7218837874768,767.8292153500574
494,42,1627,11073,544.8851712269371,390.1421783068049
495,3423,66304,507265,6578.540958723603,582.1049205072117
496,306,11258,111186,2097.4866171251506,1084.761985086804
497,373,7031,65838,1576.2065796697777,849.1363822961686
498,613,22176,186382,4196.101035086054,865.8855320587318
499,33,884,9578,785.6345862612794,820.9655640824095
500,40,618,4603,5257.593574753375,554.0661804141123
501,620,18832,161346,8336.651322029695,776.7441752109829
502,1071,40961,407400,7463.104004923346,722.3777823120379
503,121,3178,28987,275.34404997289,615.5155714779619
504,3481,108261,970095,25666.43896420269,616.5601844390342
505,286,6130,45649,604.8061476078923,625.8864199043531
506,275,6977,50912,645.5872946890707,692.2136954120476
507,404,13629,129818,3304.5613604604923,1050.0902151390117
508,1945,48833,351422,5608.422416565145,892.5601548315049
509,392,8518,67829,25686.84429095189,1369.1119093033437
510,1077,32317,237234,5327.495096757119,1528.8385890652892
511,148,5442,45465,2481.1224967658927,1206.9408796375426
512,3548,95750,717875,9995.56766764239,1075.7551104396703
513,1781,39275,271314,5045.990762568012,767.5159060311701
514,112,3735,31681,957.2144023633357,474.7684942185845
515,1591,51397,409210,30253.598382104323,1209.5131366981354
516,29,994,7382,117.15031181379149,744.0567639814282
517,3251,79367,609322,7191.592510697534,1043.5367853129649
518,687,26776,219274,29679.154337810105,1554.912003641749
519,25,716,5501,314.4990656164719,472.58852951003064
520,732,25717,202680,4807.998558297821,1187.7172430810112
521,2524,66598,511533,26876.280753774587,1258.386839029495
522,0,6,38,49.05114012822997,90.73271223851339
523,3,35,455,22.018344223586702,241.53032778097446
524,8,352,3500,632.9224847224664,848.867841633713
525,221,6555,51337,734.431116921795,957.4799629791029
526,297,7839,67650,1590.461457675161,1170.7286180759654
527,1618,53872,501963,9224.833822074412,1202.2578507514152
528,31,532,4797,86.75542359210115,659.6961692648312
529,416,15849,131777,17688.58567550077,1315.8370672406695
530,728,18543,135201,2325.367955763189,1085.9858776358374
531,800,29190,270909,5447.697683507206,969.7671643739851
532,407,13234,101052,12600.249925739216,903.0092906462988
533,43,1373,9627,482.62007392283374,540.7760988015713
534,632,22955,198865,3242.086439745086,969.4997360360072
535,239,8988,80442,1951.14790170466,615.3851006535705
536,62,3483,26269,459.52310622551863,774.9164786956359
537,311,10503,87111,2546.4956033499184,1122.139375300419
538,376,8123,59282,30868.53834477998,3129.1888767981177
539,383,14568,133793,4674.708236267722,939.0946719935876
540,99,2399,22094,561.9726652849083,649.7766485946387
541,376,8941,61778,1304.422970707432,540.339358556476
542,56,2391,23418,692.6533086369283,623.4936352373921
543,479,17412,137182,2030.605404772386,1143.3365325835996
544,75,1824,14809,268.51823212394606,607.4412417557203
545,685,18155,129886,2141.444621793086,1359.7545169889916
546,190,6667,51048,1439.939387991821,708.8429799008669
547,640,22819,192702,5069.35984500186,1201.965633209739
548,34,970,8164,1920.8677606610258,762.0382957626381
549,148,4152,38714,1289.6435341737915,915.9294696132221
550,193,5252,40121,1229.6897728848203,934.7616776522743
551,7,118,613,29.882624033939386,478.52366871167203
552,426,13956,141496,4339.934983534118,1086.7452141461224
553,456,15380,134148,2082.602268885859,1050.1529167721037
554,45,903,5216,306.27661068604374,334.17595753707263
555,37,1042,8022,111.203129499678,486.8924992607633
556,211,5459,42930,802.5483203067654,791.787022654724
557,1882,71563,580750,29793.4556411173,1319.6666557682113
558,468,17413,143901,4096.067723747448,1414.4143079723033
559,862,16698,149500,24707.96562137154,171.07205147209982
560,131,5246,50863,1210.1696386520575,783.541889734291
561,57,2404,20267,481.4660451606684,707.246040654917
562,458,15327,158614,5928.875221477334,1267.9210152215464
563,79,2866,21200,330.13090975852987,647.7356437229125
564,15,429,3622,206.46623672194704,482.9386854912667
565,23,1292,13772,706.0590575246956,959.5688411153295
566,202,6769,51932,1327.211760269396,1006.9753971423407
567,18,607,4744,62.22903390528577,747.4104134147924
568,3,45,188,10.219055828606276,357.90297964273987
569,1532,53961,420372,32318.470572735096,2177.8863575347373
570,794,22936,198655,5569.395262062826,975.2999283700167
571,338,11195,92674,3644.2654633597117,1172.5416611345456
572,313,10851,101513,2083.7038417951985,1294.3752602827224
573,168,6454,60422,1124.823966104647,1016.8810576308754
574,165,6025,53128,31081.718930663617,2163.075562046058
575,161,2882,23665,540.1149671106003,873.3509131769723
576,29,1014,7860,173.47806227618625,711.871818364219
577,3,28,154,8.664231565944574,231.95200511822526
578,163,3194,22060,471.3387870745071,700.0450273173776
579,213,6589,52828,872.7653970501644,636.742244195131
580,5,110,643,39.39598471749994,583.9806532074539
581,90,3451,27422,670.0186081426396,689.3334400039736
582,267,8649,74946,2680.1137744601774,1106.8508746488887
583,157,4685,32612,1019.8335766740126,442.0777566021071
584,1,14,67,6.012752130145625,273.0418527107608
585,195,6436,56345,1329.0477151182954,734.8522309911892
586,13,202,2343,45.47102817287608,722.2988345010336
587,98,2847,22815,702.3707553728888,506.2649955590544
588,3773,91083,667718,12045.542396070665,526.0768534721549
589,518,10522,85871,1314.7141533336735,874.2325687213757
590,335,6617,49383,21389.85753691881,966.1927442502157
591,49,1385,9268,214.39362748023063,459.0111996257321
592,187,5896,56507,2400.3011415246983,1172.1827045945342
593,641,23489,208251,6068.3422201776575,2219.0106191136897
594,938,35289,278684,12913.004834249232,1223.2567116470202
595,2208,46890,375491,24958.075127644468,272.16223346794425
596,14,250,1883,36.33551355420063,399.8580420036742
597,423,16133,132838,5357.78835176396,1161.48697613487
598,92,2856,24854,3718.424925292042,655.5050595539312
599,47,1056,6260,135.200042922034,442.1194925227044
600,375,11470,105628,2222.5413702616147,1014.3356683090567
601,32,858,7176,405.96895898128264,607.4500562386362
602,91,1542,9527,404.78870229270444,861.1184874002089
603,289,8433,80502,2541.695892816367,837.6119733930337
604,269,8703,71302,4312.0022419044335,988.6064799837724
605,67,2076,21349,1061.273700406314,547.9415639529216
606,0,4,46,7.29054392007161,202.55628747361956
607,49,1799,15252,3123.6542380278665,798.691722247338
608,17,198,914,46.137381428302525,540.6348296980304
609,206,4143,30002,3264.1572398214985,1120.2902112301158
610,242,8707,66777,1560.6534193069583,763.7652782192482
611,1195,29987,220455,7288.4260150137725,454.03055473101125
612,1,10,42,6.154546857315089,210.98633027546634
613,350,9190,66817,996.9759388052147,1086.8923445784621
614,681,18505,158118,3024.499562224091,1048.0503990152272
615,1112,30118,232165,5451.474504910657,1097.4037587792013
616,304,7479,50495,744.8599961617041,735.1169398380051
617,4,86,595,53.43202346187615,369.07036284409514
618,134,2706,21175,323.45918097726144,520.1343797182581
619,637,14352,111248,5896.588644063117,1133.9834247801073
620,1477,40115,295836,7336.829653208685,1157.5035981737885
621,688,15547,116119,2260.086646921608,929.4354032400638
622,360,9121,92104,3836.7522153036102,1112.803005189636
623,0,4,53,3.0514553135948965,189.72443687020666
624,218,8572,85193,2478.696413572704,625.8463231263188
625,120,3097,28785,843.2409481363005,466.06888401451613
626,222,3389,25517,410.0244521028694,431.7216934357248
627,108,2320,16800,333.7897054931223,641.9330537360952
628,396,7675,57321,2111.9644325050435,998.3806741856856
629,128,3807,33442,1120.1094963319374,939.9526853878874
630,477,16687,165293,4045.4478257706496,1011.2144346895487
631,151,5160,47820,1960.17030839068,826.4883143688779
632,20,553,3151,135.5131387935874,353.4639765555836
633,159,6140,54396,1684.8819927614172,1255.741629535196
634,37,634,3076,148.4828484047412,354.1057388542066
635,11,231,1486,32.693110273616234,649.3919276208728
636,921,22386,171692,2620.2747603492626,1001.3766050589553
637,8,246,1501,53.85576839798374,589.985111094171
638,6,126,855,30.735851265057377,540.9393866801112
639,223,6444,52935,1490.0609553667753,534.8925755332947
640,1429,45080,400890,12834.688245980466,564.0050911382219
641,499,12869,93289,1321.6776677962848,760.0826730289166
642,276,6566,46908,949.1394795189799,900.8513082212464
643,1130,42297,410785,10869.639543276995,907.8679416791323
644,253,9665,90536,2030.5136070299409,948.5426977974258
645,585,19817,189420,4427.2215226360795,909.4559092080908
646,2837,70526,530421,5258.017319689483,1069.57850713222
647,219,5070,37859,475.13200093196536,539.1935156693003
648,679,16555,139046,2544.7383322802575,989.3589252288151
649,5,113,1079,93.64763087977762,365.3898836693364
650,881,23566,174364,3121.0970152026134,1012.8203889324755
651,81,1722,10785,289.7923589355682,537.2880998158219
652,306,9102,70611,898.4572902169508,748.9350418482436
653,642,20780,183385,4559.043080787058,1571.0750080414093
654,1262,27084,203095,3653.392781751383,569.0080617297616
655,291,8895,71503,2576.4610092765984,1081.4831847991247
656,144,3396,23250,466.48662068813,606.1459442263548
657,183,5558,45381,1162.238103132576,761.0738589616277
